date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:13:17	130303/130303	---M--	200	added ('OK')	image/png	etag:%22698194f4-1fcff-5a8f3205%22	http://web.mit.edu/6.813/www/sp18/classes/16-typography/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/16-typography/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/16-typography/)
14:13:20	115613/115613	---M--	200	added ('OK')	image/png	etag:%22698194f6-1c39d-5a8f3205%22	http://web.mit.edu/6.813/www/sp18/classes/16-typography/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/16-typography/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/16-typography/)
14:13:32	68532/68532	---M--	200	added ('OK')	image/png	etag:%22698194fc-10bb4-5a8f3205%22	http://web.mit.edu/6.813/www/sp18/classes/16-typography/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/16-typography/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/16-typography/)
14:13:32	92623/92623	---M--	200	added ('OK')	image/png	etag:%22698194fa-169cf-5a8f3205%22	http://web.mit.edu/6.813/www/sp18/classes/16-typography/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/16-typography/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/16-typography/)
14:13:37	28794/28794	---M--	200	added ('OK')	image/png	etag:%2269819504-707a-5a8f3207%22	http://web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/)
14:13:40	16860/16860	---M--	200	added ('OK')	image/png	etag:%2269819506-41dc-5a8f3207%22	http://web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/)
14:13:41	154038/154038	---M--	200	added ('OK')	image/png	etag:%22698194f8-259b6-5a8f3205%22	http://web.mit.edu/6.813/www/sp18/classes/16-typography/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/16-typography/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/16-typography/)
14:13:43	67769/67769	---M--	200	added ('OK')	image/png	etag:%2269819500-108b9-5a8f3207%22	http://web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/17-heuristic-evaluation/)
14:13:51	70777/70777	---M--	200	added ('OK')	image/png	etag:%2269819508-11479-5acc666c%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:13:57	89121/89121	---M--	200	added ('OK')	image/png	etag:%226981950e-15c21-5acc666c%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:13:59	111753/111753	---M--	200	added ('OK')	image/png	etag:%226981950c-1b489-5acc666c%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:14:02	67334/67334	---M--	200	added ('OK')	image/png	etag:%2269819510-10706-5acc666c%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:14:11	49626/49626	---M--	200	added ('OK')	image/png	etag:%2269819512-c1da-5acc666d%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:14:22	65168/65168	---M--	200	added ('OK')	image/png	etag:%2269819514-fe90-5acc666d%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:14:24	155001/155001	---M--	200	added ('OK')	image/png	etag:%2269819518-25d79-5acc666d%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:14:24	44/44	---M--	403	error ('Forbidden')	text/html	date:Thu,%2019%20Dec%202019%2022:14:25%20GMT	http://www.i18nguy.com/images/laundry-bidi.gif	C:/Users/taiwoo/Documents/uidesign_textbook/www.i18nguy.com/images/laundry-bidi.156.delayed	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:25	174331/174331	---M--	200	added ('OK')	image/png	etag:%2269819516-2a8fb-5acc666d%22	http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/18-accessibility/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/18-accessibility/)
14:14:26	44/44	---M--	403	error ('Forbidden')	text/html	date:Thu,%2019%20Dec%202019%2022:14:26%20GMT	http://www.i18nguy.com/images/vcr.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/www.i18nguy.com/images/vcr.158.delayed	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:26	7179/7179	---M--	200	added ('OK')	image/jpeg	etag:%2269819560-1c0b-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/hof-vcr-example.jpeg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/hof-vcr-example.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:30	52083/52083	---M--	200	added ('OK')	image/gif	etag:%226981955e-cb73-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/hof-laundry-example.gif	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/hof-laundry-example.gif	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:33	42536/42536	---M--	200	added ('OK')	image/png	etag:%2269819520-a628-5a8f320a%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:34	6436/6436	---M--	200	added ('OK')	image/png	etag:%2269819526-1924-5a8f320b%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:45	96032/96032	---M--	200	added ('OK')	image/png	etag:%2269819524-17720-5a8f320a%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:48	18120/18120	---M--	200	added ('OK')	image/png	etag:%226981952a-46c8-5a8f320b%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:52	22262/22262	---M--	200	added ('OK')	image/png	etag:%226981952c-56f6-5a8f320b%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:54	177768/177768	---M--	200	added ('OK')	image/png	etag:%2269819522-2b668-5a8f320a%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:14:57	31344/31344	---M--	200	added ('OK')	image/png	etag:%226981952e-7a70-5a8f320b%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/09.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/09.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:00	31652/31652	---M--	200	added ('OK')	image/png	etag:%2269819530-7ba4-5a8f320b%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/10.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/10.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:02	26863/26863	---M--	200	added ('OK')	image/png	etag:%226981953a-68ef-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/11.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/11.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:07	42613/42613	---M--	200	added ('OK')	image/png	etag:%226981953c-a675-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/12.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/12.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:08	5394/5394	---M--	200	added ('OK')	image/jpeg	etag:%2269819540-1512-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/14.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/14.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:10	223070/223070	---M--	200	added ('OK')	image/png	etag:%2269819528-3675e-5a8f320b%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:17	39741/39741	---M--	200	added ('OK')	image/png	etag:%2269819544-9b3d-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/16.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/16.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:23	127971/127971	---M--	200	added ('OK')	image/png	etag:%226981953e-1f3e3-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/13.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/13.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:23	92317/92317	---M--	200	added ('OK')	image/png	etag:%2269819542-1689d-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/15.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/15.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:23	1717/1717	---M--	200	added ('OK')	image/jpeg	etag:%2269819548-6b5-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/18.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/18.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:24	5421/5421	---M--	200	added ('OK')	image/jpeg	etag:%226981954a-152d-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/19.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/19.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:24	5105/5105	---M--	200	added ('OK')	image/jpeg	etag:%226981954c-13f1-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/20.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/20.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:25	2542/2542	---M--	200	added ('OK')	image/jpeg	etag:%2269819550-9ee-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/22.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/22.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:26	13201/13201	---M--	200	added ('OK')	image/png	etag:%226981954e-3391-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/21.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/21.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:27	7836/7836	---M--	200	added ('OK')	image/png	etag:%2269819552-1e9c-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/23.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/23.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:28	2982/2982	---M--	200	added ('OK')	image/png	etag:%2269819558-ba6-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/26.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/26.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:29	15478/15478	---M--	200	added ('OK')	image/png	etag:%2269819554-3c76-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/24.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/24.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:29	4670/4670	---M--	200	added ('OK')	image/jpeg	etag:%226981955a-123e-5a8f320d%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/27.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/27.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:15:30	90181/90181	---M--	200	added ('OK')	image/png	etag:%2269819546-16045-5a8f320c%22	http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/17.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/19-internationalization/figures/17.png	(from http://web.mit.edu/6.813/www/sp18/classes/19-internationalization/)
14:23:24	11366883/11366883	UR-M--	200	added ('Partial%20Content')	video/mp4	etag:%226981a542-ad71e3-5aa596fc%22	http://web.mit.edu/6.813/www/sp18/classes/13-graphic-design/figures/benevolent.mp4	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/13-graphic-design/figures/benevolent.mp4	(from http://web.mit.edu/6.813/www/sp18/classes/13-graphic-design/)
